Id,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s2_enrol,Y1s2_complete,Y2s1_enrol,Y2s1_complete,Y2s2_enrol,Y2s2_complete,Y3s1_enrol,Y3s1_complete,Y3s2_enrol,Y3s2_complete,Y4s1_enrol,Y4s1_complete,Y4s2_enrol,Y4s2_complete,Rest_enrol,Rest_complete,Failure
131389624,26,39,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131394241,24,35,22,22,21,18,35,29,34,34,42,24,30,30,32,12,29,23,0,0,0
131387699,17.5,42,29,23,35,29,36,23.5,36,18.5,30,20,30,18,0,0,0,0,0,0,0
131392773,9.5,7,35.5,29.5,35,29.5,33.5,18,34.5,11,42.5,13.5,30,7,30,13.5,30,30,0,0,0
131383381,40,44,35,29,39,30,30,4,30,24,0,0,0,0,0,0,0,0,0,0,0
131392241,13,23,36,30,35,29,37,27,34,22,29,8,41,13,30,15,30,12,60,0,0
131382399,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393130,24,39,28,28,36,36,32,32,29,23,0,0,0,0,0,0,0,0,0,0,0
131386476,45,36,0,0,0,0,38,6,30,6,35,12,36,12,36,25,36,24,60,3,1
131389525,23.5,35.5,36,24,36,18,35,35,36.5,30.5,30,7.5,30,18,0,0,0,0,0,0,0
111345872,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131380944,36,42,30,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394692,12,24,29,29,30,24,33,27,34,23,29,29,30,24,0,0,0,0,0,0,0
131386681,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394609,34,36,29,29,36,36,32,32,29,23,0,0,0,0,0,0,0,0,0,0,0
131402384,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364574,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131388814,38,24.5,35,21,34,34,32,24,38,38,30,7,30,10,0,0,0,0,0,0,0
131391430,14,23,22,22,32,26,30,30,30,24,30,30,30,30,0,0,0,0,0,0,0
131389608,30,36,30,30,30,30,30,30,36,30,30,30,30,30,0,0,0,0,0,0,0
131387281,17,34,41,34,31,19,34,28,36,30,30,13,30,15,0,0,0,0,0,0,0
131383584,48,51,30,6,36,9,30,30,42,30,30,30,30,18,0,0,0,0,0,0,0
131380730,38,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388114,51.5,49,43,31,29,23,36,6,36,24,30,1.5,30,8,0,0,0,0,0,0,0
131386969,29,48,0,0,0,0,35,12,36,0,36,12,36,24,36,25,36,12,72,30,0
131389985,11.5,5.5,35,23.5,36.5,25,23.5,12,65.5,28.5,36,19,36,18.5,30,24,30,24,0,0,0
131383644,29,20,30,0,46,20,30,24,36,30,30,30,30,30,0,0,0,0,0,0,0
131385021,26,43,28,4,38,12,36,30,8,8,30,30,30,30,0,0,0,0,0,0,0
131391358,18,12,6,0,24,0,19,0,30.5,0,25.5,1.5,43,7.5,0,0,0,0,0,0,1
131394528,33.5,29,33.5,23.5,51,30,33.5,6,33,10,36.5,15,37,27,0,0,0,0,0,0,0
111345861,30,30,26,26,20,20,26,26,34,34,30,30,30,30,0,0,0,0,0,0,0
131390315,21,24,26,0,24,0,30,9,30,0,0,0,0,0,0,0,0,0,0,0,1
131392495,38,30,36,36,42,36,30,17,30,30,0,0,0,0,0,0,0,0,0,0,0
131398325,23.5,24,47.5,18,42,0,35.5,18,53.5,17.5,0,0,0,0,0,0,0,0,0,0,1
111364566,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131396948,29.5,29.5,30,1.5,30,1.5,30,0,30,0,36,0,36,0,0,0,0,0,0,0,1
131389938,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131380337,30,42,30,12,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383494,31,38,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131396893,41,30,47,6,24,0,35,23,36,18,30,0,36,18,34,3,36,6,0,0,1
131402772,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387072,35.5,30,36.5,31,30,30,30,23.5,30,30,0,0,0,0,0,0,0,0,0,0,0
111345841,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131383685,45,92,34,20,56,16,37,6,48,15,30,17,45,15,0,0,0,0,0,0,0
111364557,24,30,34,34,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387001,30,36,33,28,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384318,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131382128,15,21,36,9,36,9,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131388660,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387844,30,30,30,30,30,30,30,30,30,30,30,24,30,30,0,0,0,0,0,0,0
131391066,34,32,30,30,36,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131384064,12,18,36,24,51,24,36,21,45,27,30,18,48,36,0,0,0,0,0,0,0
131398934,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382201,19,10,30,22,33,20,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131394787,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383669,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131382528,36,45,36,0,36,15,30,12,30,6,0,0,0,0,0,0,0,0,0,0,0
131391583,26,40,43,18,42,6,30,24,30,11,0,0,0,0,0,0,0,0,0,0,1
131381541,30,30,36,36,30,30,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131382337,36,72,30,24,42,30,30,30,30,18,0,0,0,0,0,0,0,0,0,0,0
131393569,23,18,26,26,34,28,28,18,42,36,32,19,29,23,0,0,0,0,0,0,0
111354330,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131386791,30,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0
111364540,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131387323,30,33,30,27,30,30,33,33,30,30,30,19,35,35,0,0,0,0,0,0,0
131380952,30,36,12,12,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382888,30,36,30,30,36,36,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131387520,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335870,25,18,33,30,12,9,0,0,40,21,30,30,27,27,30,0,33,0,189,104,0
131385655,36,42,42,36,30,24,30,18,30,30,0,0,0,0,0,0,0,0,0,0,0
131385700,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131384310,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131388697,25,18.5,24,5.5,48.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392214,19.5,13.5,25.5,6,25,11.5,40,16,41.5,18,34,12,37,25,36,24.5,36,6,60,28,0
131403905,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131402419,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382677,24,36,30,24,42,30,30,24,24,18,0,0,0,0,0,0,0,0,0,0,0
131385584,32,32,30,30,33,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131389019,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392488,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390177,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345753,34,30,20,20,26,26,34,34,26,26,30,30,30,27,0,0,0,0,0,0,0
131394546,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385010,30,54,38,8,30,12,42,34,30,30,30,18,42,6,0,0,0,0,0,0,0
131384160,18,34,41,28,20,14,35,18,36,36,30,18,30,18,0,0,0,0,0,0,0
131385862,48,53,30,12,36,24,30,6,54,18,35,6,36,6,30,6,36,12,0,0,0
131398405,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388429,36.5,0,30,5.5,30,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382238,46,30,42,29,30,30,30,18,30,30,0,0,0,0,0,0,0,0,0,0,0
131397424,28,36,33,21,54,30,40,25,34,6,75,6,72,14,37,0,47,11,58,17,0
131389191,36,30,35,23,36,36,34,23,36,18,0,0,0,0,0,0,0,0,120,44,0
131403820,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391254,36,24,30,30,36,36,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131387136,30,0,35,35,30,30,0,0,30,30,30,30,36,36,30,22,30,24,0,0,0
131394427,35,36,33,33,28,28,29,29,30,30,0,0,0,0,0,0,0,0,0,0,0
131389977,29.5,39.5,34,0,34,0,33,2.5,31,2.5,30,6,30,6,0,0,0,0,0,0,1
131382886,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131394529,30,42,24,0,19,9,24,18,44,4,0,0,0,0,0,0,0,0,0,0,1
131382722,34,36,28,17,48,30,30,15,42,12,0,0,0,0,0,0,0,0,0,0,0
131383943,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131395633,29,22,23,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389549,20,30,33,27,30,30,0,0,0,0,0,0,0,0,6,6,51,5,174,68,0
131383620,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335726,30,30,30,30,30,30,30,30,30,30,30,24,36,36,0,0,0,0,0,0,0
131395056,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395325,16,30,42,36,30,30,42,18,30,30,32,19,29,23,0,0,0,0,0,0,0
111345835,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131395617,22,36,42,29,30,24,36,12,30,18,32,25,29,29,0,0,0,0,0,0,0
131379366,39,39,30,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385808,36,24,24,6,30,6,30,0,30,10,0,0,0,0,0,0,0,0,0,0,1
131385650,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389381,33,33,30,30,30,30,39,30,30,30,30,24,33,33,0,0,0,0,0,0,0
111335859,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111364560,24,30,30,30,30,30,32,32,30,30,30,30,30,30,0,0,0,0,0,0,0
131388448,35,46,40,40,30,30,30,13,30,24,0,0,0,0,0,0,0,0,0,0,0
131388865,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393211,47.5,36.5,35,17.5,36,24,34.5,11,35.5,23.5,30,8,30,6,0,0,0,0,0,0,0
131392603,18,30,18,0,54,18,36,18,60,6,40,28,30,12,36,14,36,24,60,24,0
131392425,30,30,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,1
131391637,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390798,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131379940,36,48,30,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389563,30,30,30,30,34,34,30,30,30,26,30,26,30,18,0,0,0,0,0,0,0
131382902,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384498,25,24,42,22,39,25,45,16,40,28,31,14,40,9,0,0,0,0,0,0,0
131383791,37,36,30,24,42,36,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131402783,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364535,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131395255,38,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131399900,8,21,5,0,15,9,2,0,16,10,17,10,6,0,0,0,0,0,59,27,0
131385067,30,30,24,24,30,30,30,30,30,30,30,26,26,26,0,0,0,0,0,0,0
131391623,14,0,26,11,47,22,29,20,34,22,28,24,34,28,0,0,30,24,0,0,0
131383937,27,30,24,24,30,30,23,23,30,30,26,26,27,27,0,0,0,0,0,0,0
131402298,30,18,24,0,30,12,24,0,36,0,31,0,43,0,80,13,43,0,253,95,0
111354314,30,24,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131386760,12,12,42,24,36,36,36.5,36.5,36,30,30,11.5,30,24,0,0,0,0,0,0,0
131385201,30,30,36,36,30,30,27,21,30,30,30,30,30,30,0,0,0,0,0,0,0
131394199,6,8,27,18,31,25,32,26,45,31,36,18,36,24,32,12,29,17,0,0,0
131389928,23,6,30,24,30,30,39,28,30,24,30,21,30,24,0,0,0,0,0,0,0
131388161,45.5,46,34,24.5,36,30,30,20,30,24,0,0,0,0,0,0,0,0,0,0,0
131383736,35,36,28,11,48,24,42,14,30,0,30,18,30,6,0,0,0,0,0,0,0
131383572,6,12,41,35,30,24,33,22,36,30,30,15,42,36,0,0,0,0,0,0,0
131391773,25,23,30,6,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384595,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111335863,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389374,6,18,35.5,29.5,42,24,30,24.5,36,24,30,30,30,24,0,0,0,0,0,0,0
131396148,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380924,25,48,30,12,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389473,30,30,30,30,36,36,30,30,30,30,30,30,30,24,0,0,0,0,0,0,0
131379926,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335825,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131381836,30,42,12,12,30,18,30,18,30,6,0,0,0,0,0,0,0,0,0,0,0
131397814,8,24,13,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387487,0,25,30,15,33,30,30,20,30,30,30,30,30,30,33,33,32,32,0,0,0
131403334,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393775,18,46,34,28,36,30,32,32,29,23,0,0,0,0,0,0,0,0,0,0,0
131385244,42,36,36,24,48,42,30,18,30,24,0,0,0,0,0,0,0,0,0,0,0
131387830,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388356,30,30,30,30,30,30,33,33,30,30,30,30,35,27,0,0,0,0,0,0,0
131389954,30,30,30,30,30,30,30,30,30,30,26,26,27,21,0,0,0,0,0,0,0
131394054,28,49,36,24,54,36,32,25,29,23,0,0,0,0,0,0,0,0,0,0,0
111335878,34,54,30,30,40,31,30,30,30,23,30,21,33,29,0,0,0,0,0,0,0
131382908,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
111364555,40,24,0,0,30,30,30,30,15,15,30,30,30,15,30,30,30,30,0,0,0
131395363,30,19,34,34,34,34,35.5,20,37,25,0,0,0,0,0,0,0,0,0,0,0
131386452,13,6,13,0,38,19,30,30,30,30,36,30,36,30,30,17,30,15,0,0,0
131385825,38,33,30,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395497,37,19,42,30,30,24,42,17,42,30,32,13,29,17,0,0,0,0,0,0,0
131402040,17,6,51,24,21,21,102,19,36,15,49,11,54,12,52,20,68,32,0,0,0
131388536,26,57,36,36,36,30,30,22,30,19,0,0,0,0,0,0,0,0,0,0,0
131389187,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395317,32,36,32,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393658,47,24,34,11,36,6,36,14,36,30,0,0,0,0,0,0,0,0,0,0,1
131391677,36,24,33,33,36,30,30,27,30,30,0,0,0,0,0,0,0,0,0,0,0
131383830,33,48,21,6,39,0,36,15,36,9,30,24,30,18,0,0,0,0,0,0,0
131384985,30,0,30,30,30,30,0,0,30,30,30,30,30,30,30,30,30,30,0,0,0
131393161,6,32,18,12,31,6,27.5,21.5,28.5,16.5,30,30,23.5,17.5,36,7,24.5,7,60,31.5,0
131385685,36,36,30,24,36,30,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131382164,33,45,36,21,36,0,30,2,30,15,0,0,0,0,0,0,0,0,0,0,1
131393730,23.5,0,41.5,18,48.5,30.5,33,21.5,34,22.5,34,13,36,13,30,14,30,24,0,0,0
131383893,30,30,36,36,35,35,30,24,35,30,30,30,30,25,0,0,0,0,0,0,0
131393783,39.5,13,35,29.5,35.5,22.5,35,7.5,30.5,30.5,30,13.5,30,24,0,0,0,0,0,0,0
131397468,0,24,24,18,54,24,33,27,39,12,44,12,47,24,33,14,41,14,63,31,0
131392380,38,30,34,34,36,36,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131403014,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354321,30,24,30,30,30,30,33,33,30,30,30,27,30,30,0,0,0,0,0,0,0
131397491,11,48,29,17,36,18,39,12,34,20,41,14,52,11,34,8,40,5,75,24,0
131383430,27,36,45,36,16,10,30,0,36,20,30,30,30,24,0,0,0,0,0,0,0
131382781,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131390056,30,30,30,30,34,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131403354,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390023,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387818,36.5,35.5,35,0,34.5,0,30,7.5,30,7.5,0,0,0,0,0,0,0,0,0,0,1
131386310,30,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0
131385709,48,36,36,24,54,18,24,6,58,36,33,9,36,0,27,0,30,0,0,0,0
131393770,42,30,36,30.5,30,30,30,17.5,30,30,0,0,0,0,0,0,0,0,0,0,0
131394794,0,30,24,24,42,18,34,22,36,24,26,7,41,8,39,0,28,11,60,47,0
131386617,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131389411,36,30,30,0,30,0,0,0,0,0,0,0,0,0,35,1,37.5,0,201,96,1
131380937,36,48,30,18,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382635,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
111335812,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390645,16,50,22,22,36,22,34,28,36,24,30,26,30,24,0,0,0,0,0,0,0
131382386,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354352,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131385841,30,36,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,1
131403252,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393753,31,40,25,18,46,30,36,32,36,24,32,13,23,23,0,0,0,0,0,0,0
131389124,30,36,25,12,36,18,32,32,30,18,30,15,30,24,0,0,0,0,0,0,0
131385751,30,36,36,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131414510,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385210,32,32,30,30,42,42,30,30,30,18,0,0,0,0,0,0,0,0,0,0,0
131383608,17,12,38,30,32,26,34,18,36,36,30,26,30,24,0,0,0,0,0,0,0
131380450,30,42,30,18,42,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388642,0,12,12,0,36,12,36,30,42,24,30,30,36,18,30,30,30,24,0,0,0
131385078,41,15,30,30,30,30,0,0,36,33,30,30,42,36,30,25,30,18,0,0,0
131386463,30,0,0,0,30,30,30,30,36,36,30,30,30,30,33,33,30,21,0,0,0
131380910,30,42,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390401,36,24,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
111335841,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131384374,22,30,40,30,15,15,30,20,35,20,30,30,30,25,0,0,0,0,0,0,0
131404006,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387201,35.5,30,36,30.5,30,30,30,24,36,30,0,0,0,0,0,0,0,0,0,0,0
131403289,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335865,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131385344,34,36,30,24,36,36,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131385506,30,30,33,33,30,30,0,0,25,19,30,20,30,30,36,24,30,24,0,0,0
131380491,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131415358,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394465,11.5,5.5,35,23.5,42,18.5,36,18,51,33,32.5,15,60,33,0,0,0,0,0,0,0
131398105,6,12,33,33,41,41,58,11,76,22,37,11,60,13,60,14,72,19,0,0,0
131386469,35,30,35,30,30,30,30,30,30,30,30,25,35,30,0,0,0,0,0,0,0
131391869,36.5,30,36,13,53.5,24,30,16,30,22.5,0,0,0,0,0,0,0,0,0,0,1
131397231,7,13,19,6,18,12,73,36,36,18,38,13,48,36,31,11,29,17,0,0,0
131388168,22,40,30,30,38,38,30,30,30,24,0,0,0,0,0,0,0,0,0,0,0
131393939,12,0,12,0,19,0,42.5,24.5,43.5,30.5,35.5,18.5,47.5,41.5,41.5,23.5,30.5,18,65.5,11.5,0
131387035,30,0,0,0,30,30,30,30,30,30,30,30,30,30,33,33,27,27,0,0,0
131389679,30,30,33,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131386139,27,48,34,17,18,12,36,30,33,21,30,13,30,21,0,0,0,0,0,0,0
131396290,29,36,30,5,49,13,39,19,52,25,33,20,46,30,19,19,30,12,0,0,0
131391693,34,36.5,30,14,48.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383712,30,30,36,36,30,30,30,24,30,30,30,30,30,30,0,0,0,0,0,0,0
111345885,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
111364502,30,24,30,30,30,30,40,37,30,30,30,30,30,30,0,0,0,0,0,0,0
131392733,42,48,30,24,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389218,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131403793,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389988,30,18,10,10,25,25,30,30,40,27,30,20,30,20,33,33,33,27,0,0,0
131387783,27,30,30,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389749,30,48,20,14,60,30,22,14,48,0,33,17,36,0,30,21,30,12,0,0,0
131396645,0,24,17,6,30,6,30,24,42,6,35,11,42,12,35,7,39,14,153,69,0
111364539,30,24,30,30,30,30,30,30,32,32,30,30,30,28,0,0,0,0,0,0,0
131393863,42,35.5,30,0,42,18,30,24,30,12,39,24,34,29,29,4,30,7,0,0,0
111335756,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111364567,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131383845,33,33,36,0,36,6,30,6,30,12,0,0,0,0,0,0,0,0,0,0,1
131380766,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390094,30,30,30,30,30,20,30,30,30,30,30,27,33,33,0,0,0,0,0,0,1
131383434,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383288,11,10,21,21,10,0,0,0,31,20,25,15,16,10,0,0,0,0,0,0,0
131389329,30,41,36,6,30,12,30,24,30,30,0,0,0,0,0,0,0,0,0,0,1
131384687,41,42,0,0,0,0,32,11,36,6,32,0,36,6,30,3,30,0,0,0,0
131387722,30,30,30,30,30,30,33,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111335828,30,30,34,34,30,30,30,26,30,30,30,30,30,30,0,0,0,0,0,0,0
131392561,33,36,27,0,36,0,27,0,30,0,30,3,30,0,0,0,0,0,0,0,1
131386035,34,54,32,0,36,0,30,3,42,0,0,0,0,0,0,0,0,0,0,0,1
131387829,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111345878,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131386156,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131396558,0,6,30,30,43,43,26,26,41,28,41,41,34,29,28,20,30,24,0,0,0
131390502,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,0,1
131389407,39,33,30,27,33,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111364524,15,0,30,15,18,18,20,20,14,14,20,20,12,12,43,25,30,15,120,77,0
131382483,30,30,27,21,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383734,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384038,42,23,36,27,33,10,12,3,21,18,30,21,30,9,0,0,0,0,0,0,0
131390705,26,36,30,21,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1
131384188,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382525,36,36,33,20,42,30,30,9,36,18,0,0,0,0,0,0,0,0,0,0,0
131385185,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131385669,30,36,36,36,30,30,30,24,30,30,0,0,0,0,0,0,0,0,0,0,0
131405435,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364523,24,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
111345866,30,30,20,20,26,26,34,34,26,26,30,30,30,30,0,0,0,0,0,0,0
131387293,30,30,30,30,30,30,30,30,30,30,30,30,32,32,0,0,0,0,0,0,0
131391549,18,24,35,17,42,18,32,20,42,24,34,25,36,30,30,9,30,0,0,0,0
111335854,30,30,30,22,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0
131382510,30,32,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
131393521,18,19,25,19,29.5,23.5,35.5,29.5,35.5,24,30,23.5,30,23.5,0,0,0,0,0,0,0
131403894,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392429,17,52,28,28,28,22,30,30,36,36,30,13,30,9,0,0,0,0,0,0,0
131380464,34,30,30,18,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384539,30,0,30,15,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
